0001,BO338005000,00,01,01,2.4 Tipo de predio,1. Casa
0002,BO407017000,00,01,01,2.4 Tipo de predio,1. Casa
0003,BO407017000,00,01,02,2.4 Tipo de predio,2. Apartamento
0004,BO338011000,01,01,01,2.4 Tipo de predio,1. Casa
0007,BO338010000,01,02,00,2.4 Tipo de predio,1. Casa
0009,BO407015000,01,01,01,2.4 Tipo de predio,1. Casa
0011,BO407017000,00,03,01,2.4 Tipo de predio,2. Apartamento
0012,BO407017000,00,04,01,2.4 Tipo de predio,2. Apartamento
0016,BO407009000,00,00,01,2.4 Tipo de predio,1. Casa
0018,BO520003007,07,07,01,2.4 Tipo de predio,1. Casa
0019,BO338006000,00,01,01,2.4 Tipo de predio,8. Local
0022,BO407007000,00,01,03,2.4 Tipo de predio,1. Casa
0024,BO338001000,01,02,02,2.4 Tipo de predio,2. Apartamento
0025,BO408001005,05,00,00,2.4 Tipo de predio,8. Local
0027,BO338002000,03,01,01,2.4 Tipo de predio,2. Apartamento
0030,BO410001000,00,01,01,2.4 Tipo de predio,1. Casa
0031,BO410002000,00,00,00,2.4 Tipo de predio,8. Local
0032,BO410000100,00,00,00,2.4 Tipo de predio,8. Local
0033,BO338007000,00,01,01,2.4 Tipo de predio,8. Local
0035,BO641012000,00,01,01,2.4 Tipo de predio,1. Casa
0036,BO642017000,00,01,01,2.4 Tipo de predio,1. Casa
0039,BO641002000,00,01,01,2.4 Tipo de predio,1. Casa
0041,CO600991002,02,02,01,2.4 Tipo de predio,3. Cambuche / carpa
0044,BO641007000,00,01,01,2.4 Tipo de predio,1. Casa
0046,BO643023000,00,01,02,2.4 Tipo de predio,1. Casa
0047,BO641005000,00,02,01,2.4 Tipo de predio,2. Apartamento
0048,BO642018000,00,01,01,2.4 Tipo de predio,1. Casa
0049,BO643023000,00,01,01,2.4 Tipo de predio,1. Casa
0050,BO641019000,00,01,01,2.4 Tipo de predio,1. Casa
